listing_id,data_source,date_listed,date_collected,micro_market,sub_locality,property_type,bedrooms,bathrooms,furnishing,area_sqft,floor,total_floors,listing_type,sale_price_inr,sale_price_cr,monthly_rent_inr,annual_rent,price_per_sqft,source_url
82959467,MagicBricks,2026-01-13,2026-03-15 19:03:06,Chembur,Chembur,Apartment,3,3,Unfurnished,,,,Rent,,,150000.0,1800000.0,,https://www.magicbricks.com/propertyDetails/-82959467
83741913,MagicBricks,2026-03-15,2026-03-15 19:03:08,Chembur,Chembur,Apartment,2,2,Unfurnished,,,,Rent,,,70000.0,840000.0,,https://www.magicbricks.com/propertyDetails/-83741913
83571341,MagicBricks,2026-03-12,2026-03-15 19:03:10,Chembur,Chembur,Apartment,2,2,Unfurnished,,,,Rent,,,80000.0,960000.0,,https://www.magicbricks.com/propertyDetails/-83571341
83588445,MagicBricks,2026-03-15,2026-03-15 19:03:11,Chembur,Chembur,Apartment,3,2,Semi,,,,Rent,,,100000.0,1200000.0,,https://www.magicbricks.com/propertyDetails/-83588445
64703841,MagicBricks,2026-03-08,2026-03-15 19:03:11,Chembur,Chembur,Apartment,2,2,Semi,,,,Rent,,,11000.0,132000.0,,https://www.magicbricks.com/propertyDetails/-64703841
16183505,MagicBricks,2026-03-08,2026-03-15 19:03:12,Chembur,Chembur,Apartment,3,3,Semi,,,,Rent,,,100000.0,1200000.0,,https://www.magicbricks.com/propertyDetails/-16183505
73937667,MagicBricks,2026-03-15,2026-03-15 19:03:13,Chembur,Chembur,Builder Floor,3,3,Semi,,,,Rent,,,85000.0,1020000.0,,https://www.magicbricks.com/propertyDetails/-73937667
83791103,MagicBricks,2026-03-15,2026-03-15 19:03:15,Chembur,Chembur,Apartment,1,2,Semi,,,,Rent,,,35000.0,420000.0,,https://www.magicbricks.com/propertyDetails/-83791103
83759887,MagicBricks,2026-03-14,2026-03-15 19:03:16,Chembur,Chembur,Apartment,3,2,Unfurnished,,,,Rent,,,85000.0,1020000.0,,https://www.magicbricks.com/propertyDetails/-83759887
83742473,MagicBricks,2026-03-14,2026-03-15 19:03:17,Chembur,Chembur,Apartment,2,2,Unfurnished,,,,Rent,,,65000.0,780000.0,,https://www.magicbricks.com/propertyDetails/-83742473
83622931,MagicBricks,2026-03-08,2026-03-15 19:03:17,Chembur,Chembur,Apartment,1,2,Fully,,,,Rent,,,42000.0,504000.0,,https://www.magicbricks.com/propertyDetails/-83622931
60905549,MagicBricks,2026-03-08,2026-03-15 19:03:18,Chembur,Chembur,Apartment,2,2,Semi,,,,Rent,,,75000.0,900000.0,,https://www.magicbricks.com/propertyDetails/-60905549
78803673,MagicBricks,2026-03-11,2026-03-15 19:03:20,Chembur,Chembur,Apartment,2,2,Unfurnished,,,,Rent,,,70000.0,840000.0,,https://www.magicbricks.com/propertyDetails/-78803673
82908157,MagicBricks,2026-03-09,2026-03-15 19:03:21,Chembur,Chembur,Apartment,1,1,Unfurnished,,,,Rent,,,35000.0,420000.0,,https://www.magicbricks.com/propertyDetails/-82908157
81718441,MagicBricks,2026-03-08,2026-03-15 19:03:22,Chembur,Chembur,Apartment,3,3,Semi,,,,Rent,,,90000.0,1080000.0,,https://www.magicbricks.com/propertyDetails/-81718441
66396787,MagicBricks,2026-03-08,2026-03-15 19:03:24,Chembur,Chembur,Apartment,2,2,Semi,,,,Rent,,,70000.0,840000.0,,https://www.magicbricks.com/propertyDetails/-66396787
77224589,MagicBricks,2026-03-14,2026-03-15 19:03:25,Chembur,Chembur,Apartment,2,2,Unfurnished,,,,Rent,,,75000.0,900000.0,,https://www.magicbricks.com/propertyDetails/-77224589
81978041,MagicBricks,2026-03-14,2026-03-15 19:03:26,Chembur,Chembur,Apartment,2,2,Semi,,,,Rent,,,65000.0,780000.0,,https://www.magicbricks.com/propertyDetails/-81978041
82899565,MagicBricks,2026-03-14,2026-03-15 19:03:27,Chembur,Chembur,Apartment,1,2,Unfurnished,,,,Rent,,,45000.0,540000.0,,https://www.magicbricks.com/propertyDetails/-82899565
83293729,MagicBricks,2026-03-14,2026-03-15 19:03:29,Chembur,Chembur,Apartment,3,3,Semi,,,,Rent,,,110000.0,1320000.0,,https://www.magicbricks.com/propertyDetails/-83293729
83413233,MagicBricks,,2026-03-15 19:03:49,Powai,Powai,Apartment,3,3,Unfurnished,1068.0,,,Sale,38500000.0,3.85,,,36049.0,https://www.magicbricks.com/propertyDetails/-83413233
83467585,MagicBricks,,2026-03-15 19:03:51,Powai,Powai,Apartment,2,2,Unfurnished,890.0,,,Sale,34000000.0,3.4,,,38202.0,https://www.magicbricks.com/propertyDetails/-83467585
83748137,MagicBricks,2026-03-13,2026-03-15 19:03:53,Powai,Powai,Apartment,1,,Unfurnished,431.0,,,Sale,11500000.0,1.15,,,26682.0,https://www.magicbricks.com/propertyDetails/-83748137
83660003,MagicBricks,2026-03-14,2026-03-15 19:03:54,Powai,Powai,Apartment,3,,,807.0,,,Sale,28400000.0,2.84,,,35192.0,https://www.magicbricks.com/propertyDetails/-83660003
83718427,MagicBricks,2026-03-13,2026-03-15 19:03:56,Powai,Powai,Apartment,3,,,1068.0,,,Sale,38500000.0,3.85,,,36049.0,https://www.magicbricks.com/propertyDetails/-83718427
83736991,MagicBricks,2026-03-11,2026-03-15 19:03:57,Powai,Powai,Apartment,3,,,1064.0,,,Sale,51300000.0,5.13,,,48214.0,https://www.magicbricks.com/propertyDetails/-83736991
83778039,MagicBricks,2026-03-14,2026-03-15 19:03:58,Powai,Powai,Apartment,3,,,1130.0,,,Sale,43800000.0,4.38,,,38761.0,https://www.magicbricks.com/propertyDetails/-83778039
83448309,MagicBricks,2026-03-14,2026-03-15 19:03:59,Powai,Powai,Apartment,2,,,630.0,,,Sale,16299999.0,1.63,,,25873.0,https://www.magicbricks.com/propertyDetails/-83448309
83447631,MagicBricks,2026-03-14,2026-03-15 19:04:00,Powai,Powai,Apartment,2,,,630.0,,,Sale,16299999.0,1.63,,,25873.0,https://www.magicbricks.com/propertyDetails/-83447631
83755355,MagicBricks,2026-03-14,2026-03-15 19:04:02,Powai,Powai,Apartment,3,,,1068.0,,,Sale,38500000.0,3.85,,,36049.0,https://www.magicbricks.com/propertyDetails/-83755355
83503917,MagicBricks,2026-03-13,2026-03-15 19:04:03,Powai,Powai,Apartment,3,,,1068.0,,,Sale,38500000.0,3.85,,,36049.0,https://www.magicbricks.com/propertyDetails/-83503917
83363165,MagicBricks,2026-03-13,2026-03-15 19:04:04,Powai,Powai,Apartment,2,,,890.0,,,Sale,34000000.0,3.4,,,38202.0,https://www.magicbricks.com/propertyDetails/-83363165
83400563,MagicBricks,2026-03-13,2026-03-15 19:04:05,Powai,Powai,Apartment,3,,,1068.0,,,Sale,38500000.0,3.85,,,36049.0,https://www.magicbricks.com/propertyDetails/-83400563
83609669,MagicBricks,2026-03-11,2026-03-15 19:04:06,Powai,Powai,Apartment,3,,,1076.0,,,Sale,56300000.0,5.63,,,52323.0,https://www.magicbricks.com/propertyDetails/-83609669
83719523,MagicBricks,2026-03-11,2026-03-15 19:04:08,Powai,Powai,Apartment,2,,,890.0,,,Sale,34500000.0,3.45,,,38764.0,https://www.magicbricks.com/propertyDetails/-83719523
83438039,MagicBricks,2026-03-12,2026-03-15 19:04:09,Powai,Powai,Apartment,3,,Unfurnished,1230.0,,,Sale,50199999.0,5.02,,,40813.0,https://www.magicbricks.com/propertyDetails/-83438039
83561251,MagicBricks,2026-03-12,2026-03-15 19:04:10,Powai,Powai,Apartment,2,,,890.0,,,Sale,34500000.0,3.45,,,38764.0,https://www.magicbricks.com/propertyDetails/-83561251
83666427,MagicBricks,2026-03-11,2026-03-15 19:04:11,Powai,Powai,Apartment,3,,,1064.0,,,Sale,55700000.0,5.57,,,52350.0,https://www.magicbricks.com/propertyDetails/-83666427
83564857,MagicBricks,2026-03-14,2026-03-15 19:04:13,Powai,Powai,Apartment,3,,,1068.0,,,Sale,38500000.0,3.85,,,36049.0,https://www.magicbricks.com/propertyDetails/-83564857
83441513,MagicBricks,2026-03-14,2026-03-15 19:04:14,Powai,Powai,Apartment,2,,,630.0,,,Sale,16299999.0,1.63,,,25873.0,https://www.magicbricks.com/propertyDetails/-83441513
80598365,MagicBricks,,2026-03-15 19:04:16,Powai,Powai,Apartment,3,,,1400.0,12,22,Sale,59800000.0,5.98,,,42714.0,https://www.magicbricks.com/propertyDetails/-80598365
73220335,MagicBricks,,2026-03-15 19:04:17,Powai,Powai,Apartment,3,,,1870.0,7,15,Sale,125000000.0,12.5,,,66845.0,https://www.magicbricks.com/propertyDetails/-73220335
82635441,MagicBricks,2026-03-14,2026-03-15 19:04:18,Powai,Powai,Apartment,2,,,671.0,15,22,Sale,24500000.0,2.45,,,36513.0,https://www.magicbricks.com/propertyDetails/-82635441
83395369,MagicBricks,2026-03-14,2026-03-15 19:04:20,Powai,Powai,Apartment,2,,,698.0,11,26,Sale,28900000.0,2.89,,,41404.0,https://www.magicbricks.com/propertyDetails/-83395369
79674729,MagicBricks,2026-03-15,2026-03-15 19:04:22,Powai,Powai,Apartment,2,,,777.0,18,50,Sale,37000000.0,3.7,,,47619.0,https://www.magicbricks.com/propertyDetails/-79674729
83414629,MagicBricks,2026-03-13,2026-03-15 19:04:24,Powai,Powai,Apartment,3,,,,17,30,Sale,45000000.0,4.5,,,,https://www.magicbricks.com/propertyDetails/-83414629
81539555,MagicBricks,,2026-03-15 19:04:25,Powai,Powai,Apartment,2,,Unfurnished,800.0,,,Sale,34100000.0,3.41,,,42625.0,https://www.magicbricks.com/propertyDetails/-81539555
76705611,MagicBricks,2026-03-15,2026-03-15 19:04:27,Powai,Powai,Apartment,2,,,666.0,17,23,Sale,27000000.0,2.7,,,40541.0,https://www.magicbricks.com/propertyDetails/-76705611
83580425,MagicBricks,2026-03-14,2026-03-15 19:04:28,Powai,Powai,Apartment,2,,,560.0,6,18,Sale,22000000.0,2.2,,,39286.0,https://www.magicbricks.com/propertyDetails/-83580425
83465793,MagicBricks,2026-03-15,2026-03-15 19:04:29,Powai,Powai,Apartment,3,,,874.0,20,21,Sale,36900000.0,3.69,,,42220.0,https://www.magicbricks.com/propertyDetails/-83465793
83662911,MagicBricks,2026-03-06,2026-03-15 19:04:30,Powai,Powai,Apartment,1,,,,7,18,Sale,15500000.0,1.55,,,,https://www.magicbricks.com/propertyDetails/-83662911
82018513,MagicBricks,2026-02-19,2026-03-15 19:04:32,Powai,Powai,Apartment,1,,,480.0,20,22,Sale,11000000.0,1.1,,,22917.0,https://www.magicbricks.com/propertyDetails/-82018513
83698783,MagicBricks,2026-03-09,2026-03-15 19:04:33,Powai,Powai,Apartment,1,,,450.0,9,18,Sale,15200000.0,1.52,,,33778.0,https://www.magicbricks.com/propertyDetails/-83698783
82998319,MagicBricks,2026-03-14,2026-03-15 19:04:35,Powai,Powai,Apartment,1,,,,16,20,Sale,19000000.0,1.9,,,,https://www.magicbricks.com/propertyDetails/-82998319
80187893,MagicBricks,2026-03-14,2026-03-15 19:04:37,Powai,Powai,Apartment,3,,,1445.0,15,24,Sale,69000000.0,6.9,,,47751.0,https://www.magicbricks.com/propertyDetails/-80187893
83745971,MagicBricks,2026-03-15,2026-03-15 19:04:38,Powai,Powai,Apartment,3,,,1334.0,5,22,Sale,86700000.0,8.67,,,64993.0,https://www.magicbricks.com/propertyDetails/-83745971
83378719,MagicBricks,2026-03-14,2026-03-15 19:04:39,Powai,Powai,Apartment,2,,,860.0,18,22,Sale,30299999.0,3.03,,,35233.0,https://www.magicbricks.com/propertyDetails/-83378719
83017797,MagicBricks,,2026-03-15 19:04:41,Powai,Powai,Apartment,3,,,1679.0,12,22,Sale,92500000.0,9.25,,,55092.0,https://www.magicbricks.com/propertyDetails/-83017797
83642893,MagicBricks,2026-03-05,2026-03-15 19:04:43,Powai,Powai,Apartment,2,,,890.0,12,22,Sale,30400000.0,3.04,,,34157.0,https://www.magicbricks.com/propertyDetails/-83642893
83373987,MagicBricks,2026-03-15,2026-03-15 19:04:44,Powai,Powai,Apartment,3,,,1100.0,14,22,Sale,34500000.0,3.45,,,31364.0,https://www.magicbricks.com/propertyDetails/-83373987
59440541,MagicBricks,2026-03-13,2026-03-15 19:04:46,Powai,Powai,Apartment,2,,,777.0,,,Sale,38000000.0,3.8,,,48906.0,https://www.magicbricks.com/propertyDetails/-59440541
81233701,MagicBricks,2026-03-14,2026-03-15 19:04:48,Powai,Powai,Apartment,3,,,1070.0,9,14,Sale,34200000.0,3.42,,,31963.0,https://www.magicbricks.com/propertyDetails/-81233701
80726371,MagicBricks,2026-03-13,2026-03-15 19:04:49,Powai,Powai,Apartment,3,,,922.0,11,15,Sale,38800000.0,3.88,,,42082.0,https://www.magicbricks.com/propertyDetails/-80726371
83427873,MagicBricks,2026-03-15,2026-03-15 19:04:50,Powai,Powai,Apartment,1,,,564.0,1,12,Sale,20099999.0,2.01,,,35638.0,https://www.magicbricks.com/propertyDetails/-83427873
83708307,MagicBricks,2026-03-15,2026-03-15 19:04:52,Powai,Powai,Apartment,2,,,999.0,9,27,Sale,35500000.0,3.55,,,35536.0,https://www.magicbricks.com/propertyDetails/-83708307
81866697,MagicBricks,2026-03-14,2026-03-15 19:04:53,Powai,Powai,Apartment,2,,,860.0,,,Sale,34000000.0,3.4,,,39535.0,https://www.magicbricks.com/propertyDetails/-81866697
83634861,MagicBricks,2026-03-13,2026-03-15 19:04:54,Powai,Powai,Apartment,3,,,1039.0,,,Sale,26500000.0,2.65,,,25505.0,https://www.magicbricks.com/propertyDetails/-83634861
81960979,MagicBricks,2026-03-13,2026-03-15 19:04:56,Powai,Powai,Builder Floor,1,,,444.0,19,26,Sale,9900000.0,0.99,,,22297.0,https://www.magicbricks.com/propertyDetails/-81960979
80296161,MagicBricks,2026-03-15,2026-03-15 19:04:58,Powai,Powai,Apartment,3,,,1069.0,5,14,Sale,32900000.0,3.29,,,30776.0,https://www.magicbricks.com/propertyDetails/-80296161
80856735,MagicBricks,2026-03-13,2026-03-15 19:05:00,Powai,Powai,Apartment,2,,,613.0,19,24,Sale,23600000.0,2.36,,,38499.0,https://www.magicbricks.com/propertyDetails/-80856735
83522305,MagicBricks,2026-02-23,2026-03-15 19:05:01,Powai,Powai,Apartment,1,,,430.0,7,21,Sale,10800000.0,1.08,,,25116.0,https://www.magicbricks.com/propertyDetails/-83522305
83363351,MagicBricks,2026-03-14,2026-03-15 19:05:02,Powai,Powai,Apartment,2,,,697.0,16,26,Sale,31000000.0,3.1,,,44476.0,https://www.magicbricks.com/propertyDetails/-83363351
80195355,MagicBricks,2025-12-15,2026-03-15 19:05:04,Powai,Powai,Apartment,2,,,715.0,,,Sale,28000000.0,2.8,,,39161.0,https://www.magicbricks.com/propertyDetails/-80195355
63361125,MagicBricks,2026-03-14,2026-03-15 19:05:05,Powai,Powai,Apartment,2,,,600.0,5,27,Sale,15700000.0,1.57,,,26167.0,https://www.magicbricks.com/propertyDetails/-63361125
80813263,MagicBricks,2026-03-13,2026-03-15 19:05:07,Powai,Powai,Apartment,2,,,731.0,1,15,Sale,19500000.0,1.95,,,26676.0,https://www.magicbricks.com/propertyDetails/-80813263
82435535,MagicBricks,2026-03-13,2026-03-15 19:05:09,Powai,Powai,Apartment,2,,,629.0,10,23,Sale,30500000.0,3.05,,,48490.0,https://www.magicbricks.com/propertyDetails/-82435535
82868439,MagicBricks,2026-03-13,2026-03-15 19:05:10,Powai,Powai,Apartment,2,,,700.0,10,15,Sale,24000000.0,2.4,,,34286.0,https://www.magicbricks.com/propertyDetails/-82868439
80800419,MagicBricks,2026-03-15,2026-03-15 19:05:11,Powai,Powai,Apartment,2,,,840.0,21,25,Sale,29000000.0,2.9,,,34524.0,https://www.magicbricks.com/propertyDetails/-80800419
83174311,MagicBricks,2026-03-15,2026-03-15 19:05:13,Powai,Powai,Apartment,3,,,1423.0,8,14,Sale,45500000.0,4.55,,,31975.0,https://www.magicbricks.com/propertyDetails/-83174311
76257137,MagicBricks,2026-03-15,2026-03-15 19:05:14,Powai,Powai,Apartment,2,,,800.0,6,7,Sale,20000000.0,2.0,,,25000.0,https://www.magicbricks.com/propertyDetails/-76257137
68890455,MagicBricks,2026-02-11,2026-03-15 19:05:16,Powai,Powai,Apartment,3,,,990.0,5,18,Sale,37500000.0,3.75,,,37879.0,https://www.magicbricks.com/propertyDetails/-68890455
82884653,MagicBricks,2026-03-14,2026-03-15 19:05:18,Powai,Powai,Apartment,3,,,1250.0,19,35,Sale,65000000.0,6.5,,,52000.0,https://www.magicbricks.com/propertyDetails/-82884653
72319387,MagicBricks,2026-03-14,2026-03-15 19:05:20,Powai,Powai,Apartment,1,,,380.0,17,23,Sale,17500000.0,1.75,,,46053.0,https://www.magicbricks.com/propertyDetails/-72319387
72036815,MagicBricks,2026-03-14,2026-03-15 19:05:21,Powai,Powai,Apartment,2,,,840.0,1,22,Sale,32500000.0,3.25,,,38690.0,https://www.magicbricks.com/propertyDetails/-72036815
83578641,MagicBricks,2026-03-14,2026-03-15 19:05:22,Powai,Powai,Apartment,3,,,1092.0,6,27,Sale,52500000.0,5.25,,,48077.0,https://www.magicbricks.com/propertyDetails/-83578641
80903893,MagicBricks,2026-03-14,2026-03-15 19:05:23,Powai,Powai,Apartment,2,,,671.0,20,24,Sale,24000000.0,2.4,,,35768.0,https://www.magicbricks.com/propertyDetails/-80903893
83665027,MagicBricks,2026-03-15,2026-03-15 19:05:25,Powai,Powai,Apartment,3,,,,20,21,Sale,36900000.0,3.69,,,,https://www.magicbricks.com/propertyDetails/-83665027
68567895,MagicBricks,2026-03-15,2026-03-15 19:05:26,Powai,Powai,Apartment,2,,,783.0,12,24,Sale,29000000.0,2.9,,,37037.0,https://www.magicbricks.com/propertyDetails/-68567895
83757077,MagicBricks,2026-03-12,2026-03-15 19:05:28,Powai,Powai,Apartment,3,,,1000.0,5,22,Sale,34500000.0,3.45,,,34500.0,https://www.magicbricks.com/propertyDetails/-83757077
83291089,MagicBricks,2026-03-14,2026-03-15 19:05:30,Powai,Powai,Apartment,1,,,431.0,12,22,Sale,10300000.0,1.03,,,23898.0,https://www.magicbricks.com/propertyDetails/-83291089
70846527,MagicBricks,2026-03-13,2026-03-15 19:05:31,Powai,Powai,Apartment,3,,,980.0,9,20,Sale,33900000.0,3.39,,,34592.0,https://www.magicbricks.com/propertyDetails/-70846527
83549073,MagicBricks,2026-03-15,2026-03-15 19:05:33,Powai,Powai,Apartment,2,,,,10,21,Sale,30000000.0,3.0,,,,https://www.magicbricks.com/propertyDetails/-83549073
83634731,MagicBricks,2026-03-14,2026-03-15 19:05:34,Powai,Powai,Apartment,3,,,1056.0,24,,Sale,43000000.0,4.3,,,40720.0,https://www.magicbricks.com/propertyDetails/-83634731
79423325,MagicBricks,2026-03-14,2026-03-15 19:05:36,Powai,Powai,Apartment,2,,,683.0,2,24,Sale,25099999.0,2.51,,,36750.0,https://www.magicbricks.com/propertyDetails/-79423325
82450885,MagicBricks,2026-03-15,2026-03-15 19:05:37,Powai,Powai,Apartment,3,,,780.0,7,36,Sale,42300000.0,4.23,,,54231.0,https://www.magicbricks.com/propertyDetails/-82450885
63046481,MagicBricks,2026-03-14,2026-03-15 19:05:39,Powai,Powai,Apartment,2,,,660.0,5,26,Sale,15500000.0,1.55,,,23485.0,https://www.magicbricks.com/propertyDetails/-63046481
82790579,MagicBricks,2026-03-08,2026-03-15 19:05:40,Powai,Powai,Apartment,2,,,670.0,6,15,Sale,25000000.0,2.5,,,37313.0,https://www.magicbricks.com/propertyDetails/-82790579
83036805,MagicBricks,2026-01-19,2026-03-15 19:05:41,Powai,Powai,Apartment,3,,,1500.0,5,27,Sale,70000000.0,7.0,,,46667.0,https://www.magicbricks.com/propertyDetails/-83036805
80552787,MagicBricks,2026-03-15,2026-03-15 19:05:43,Powai,Powai,Apartment,3,,,1200.0,15,24,Sale,55000000.0,5.5,,,45833.0,https://www.magicbricks.com/propertyDetails/-80552787
83419031,MagicBricks,2026-03-14,2026-03-15 19:05:44,Powai,Powai,Apartment,2,,,660.0,14,21,Sale,32000000.0,3.2,,,48485.0,https://www.magicbricks.com/propertyDetails/-83419031
80266383,MagicBricks,2026-01-28,2026-03-15 19:05:46,Powai,Powai,Apartment,2,,,637.0,12,23,Sale,16900000.0,1.69,,,26531.0,https://www.magicbricks.com/propertyDetails/-80266383
82426033,MagicBricks,2026-03-14,2026-03-15 19:05:48,Powai,Powai,Apartment,3,,,1400.0,22,35,Sale,70000000.0,7.0,,,50000.0,https://www.magicbricks.com/propertyDetails/-82426033
83165793,MagicBricks,2026-03-15,2026-03-15 19:05:50,Powai,Powai,Apartment,3,,,783.0,5,18,Sale,50000000.0,5.0,,,63857.0,https://www.magicbricks.com/propertyDetails/-83165793
83431071,MagicBricks,2026-03-08,2026-03-15 19:05:51,Powai,Powai,Apartment,3,,,,15,18,Sale,35000000.0,3.5,,,,https://www.magicbricks.com/propertyDetails/-83431071
83678759,MagicBricks,2026-03-07,2026-03-15 19:05:52,Powai,Powai,Apartment,3,,,1150.0,14,26,Sale,55000000.0,5.5,,,47826.0,https://www.magicbricks.com/propertyDetails/-83678759
83686053,MagicBricks,2026-03-07,2026-03-15 19:05:54,Powai,Powai,Apartment,1,,,,8,13,Sale,13000000.0,1.3,,,,https://www.magicbricks.com/propertyDetails/-83686053
81927219,MagicBricks,2026-03-11,2026-03-15 19:05:56,Powai,Powai,Apartment,3,,,890.0,8,27,Sale,34200000.0,3.42,,,38427.0,https://www.magicbricks.com/propertyDetails/-81927219
83662717,MagicBricks,2026-03-06,2026-03-15 19:05:57,Powai,Powai,Apartment,1,,,383.0,7,18,Sale,15500000.0,1.55,,,40470.0,https://www.magicbricks.com/propertyDetails/-83662717
83705929,MagicBricks,2026-03-09,2026-03-15 19:05:59,Powai,Powai,Apartment,2,,,860.0,6,9,Sale,24800000.0,2.48,,,28837.0,https://www.magicbricks.com/propertyDetails/-83705929
83793055,MagicBricks,2026-03-15,2026-03-15 19:06:00,Powai,Powai,Apartment,2,,,625.0,2,27,Sale,33000000.0,3.3,,,52800.0,https://www.magicbricks.com/propertyDetails/-83793055
82025029,MagicBricks,2026-03-10,2026-03-15 19:06:02,Powai,Powai,Apartment,1,,,387.0,3,20,Sale,16500000.0,1.65,,,42636.0,https://www.magicbricks.com/propertyDetails/-82025029
83735827,MagicBricks,2026-03-11,2026-03-15 19:06:03,Powai,Powai,Apartment,2,,,828.0,10,25,Sale,28700000.0,2.87,,,34662.0,https://www.magicbricks.com/propertyDetails/-83735827
83748639,MagicBricks,2026-03-12,2026-03-15 19:06:05,Powai,Powai,Apartment,3,,,1000.0,2,22,Sale,35500000.0,3.55,,,35500.0,https://www.magicbricks.com/propertyDetails/-83748639
82429521,MagicBricks,2026-03-15,2026-03-15 19:06:06,Powai,Powai,Apartment,3,,,1378.0,19,25,Sale,70000000.0,7.0,,,50798.0,https://www.magicbricks.com/propertyDetails/-82429521
81865493,MagicBricks,2026-03-02,2026-03-15 19:06:08,Powai,Powai,Apartment,3,,,,18,22,Sale,49000000.0,4.9,,,,https://www.magicbricks.com/propertyDetails/-81865493
82101107,MagicBricks,2026-01-17,2026-03-15 19:06:10,Powai,Powai,Apartment,3,,,1550.0,5,18,Sale,64500000.0,6.45,,,41613.0,https://www.magicbricks.com/propertyDetails/-82101107
83376709,MagicBricks,2026-02-12,2026-03-15 19:06:11,Powai,Powai,Apartment,1,,,431.0,13,20,Sale,11399999.0,1.14,,,26450.0,https://www.magicbricks.com/propertyDetails/-83376709
83229991,MagicBricks,2026-02-03,2026-03-15 19:06:13,Powai,Powai,Apartment,3,,,989.0,14,22,Sale,42500000.0,4.25,,,42973.0,https://www.magicbricks.com/propertyDetails/-83229991
80510637,MagicBricks,2026-03-08,2026-03-15 19:06:15,Powai,Powai,Apartment,3,,,,6,20,Sale,50000000.0,5.0,,,,https://www.magicbricks.com/propertyDetails/-80510637
83642855,MagicBricks,2026-03-05,2026-03-15 19:06:16,Powai,Powai,Apartment,2,,,750.0,4,12,Sale,20500000.0,2.05,,,27333.0,https://www.magicbricks.com/propertyDetails/-83642855
82620283,MagicBricks,2026-03-14,2026-03-15 19:06:38,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,120000.0,1440000.0,,https://www.magicbricks.com/propertyDetails/-82620283
82566165,MagicBricks,2026-03-15,2026-03-15 19:06:39,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,94999.0,1139988.0,,https://www.magicbricks.com/propertyDetails/-82566165
82555581,MagicBricks,2026-03-15,2026-03-15 19:06:40,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,75000.0,900000.0,,https://www.magicbricks.com/propertyDetails/-82555581
79674527,MagicBricks,2026-03-14,2026-03-15 19:06:42,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,120000.0,1440000.0,,https://www.magicbricks.com/propertyDetails/-79674527
83395775,MagicBricks,2026-03-15,2026-03-15 19:06:43,Powai,Powai,Apartment,3,2,Semi,,,,Rent,,,160000.0,1920000.0,,https://www.magicbricks.com/propertyDetails/-83395775
75424495,MagicBricks,2026-03-15,2026-03-15 19:06:44,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,72000.0,864000.0,,https://www.magicbricks.com/propertyDetails/-75424495
83662841,MagicBricks,2026-03-15,2026-03-15 19:06:46,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,88000.0,1056000.0,,https://www.magicbricks.com/propertyDetails/-83662841
82900073,MagicBricks,2026-03-14,2026-03-15 19:06:47,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,130000.0,1560000.0,,https://www.magicbricks.com/propertyDetails/-82900073
81545089,MagicBricks,2026-03-13,2026-03-15 19:06:48,Powai,Powai,Apartment,2,2,Fully,,,,Rent,,,120000.0,1440000.0,,https://www.magicbricks.com/propertyDetails/-81545089
80518105,MagicBricks,2026-03-13,2026-03-15 19:06:49,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,110000.0,1320000.0,,https://www.magicbricks.com/propertyDetails/-80518105
83373609,MagicBricks,2026-03-14,2026-03-15 19:06:50,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,70000.0,840000.0,,https://www.magicbricks.com/propertyDetails/-83373609
80716287,MagicBricks,2026-03-15,2026-03-15 19:06:51,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,72000.0,864000.0,,https://www.magicbricks.com/propertyDetails/-80716287
83401815,MagicBricks,2026-02-14,2026-03-15 19:06:53,Powai,Powai,Apartment,3,3,Semi,,,,Rent,,,130000.0,1560000.0,,https://www.magicbricks.com/propertyDetails/-83401815
72128939,MagicBricks,2026-03-13,2026-03-15 19:06:55,Powai,Powai,Apartment,2,2,Unfurnished,,,,Rent,,,110000.0,1320000.0,,https://www.magicbricks.com/propertyDetails/-72128939
81083893,MagicBricks,,2026-03-15 19:06:56,Powai,Powai,Apartment,1,,,400.0,10,23,Rent,,,60000.0,720000.0,,https://www.magicbricks.com/propertyDetails/-81083893
82140325,MagicBricks,,2026-03-15 19:06:57,Powai,Powai,Apartment,2,,,650.0,12,15,Rent,,,65000.0,780000.0,,https://www.magicbricks.com/propertyDetails/-82140325
83273499,MagicBricks,2026-03-13,2026-03-15 19:06:58,Powai,Powai,Apartment,2,2,Semi,,,,Rent,,,65000.0,780000.0,,https://www.magicbricks.com/propertyDetails/-83273499
83487829,MagicBricks,2026-02-20,2026-03-15 19:07:00,Powai,Powai,Apartment,1,1,Unfurnished,,,,Rent,,,30000.0,360000.0,,https://www.magicbricks.com/propertyDetails/-83487829
82810709,MagicBricks,2026-02-16,2026-03-15 19:07:02,Powai,Powai,Apartment,3,2,Unfurnished,,,,Rent,,,130000.0,1560000.0,,https://www.magicbricks.com/propertyDetails/-82810709
